Board Name,Board Type,School Name,School Type,School Special Condition Code,School Level,School Language,Grade Range,City,Postal Code,Enrolment,Latitude,Longitude,First Language Not English,New to Canada from Non-English Speaking Country,Receiving Special Education Services,Identified as Gifted,Live in Low-Income Households,Parents Have Some University Education,2016 Grade 3 Reading,2019 Grade 3 Reading,2016 Grade 3 Writing,2019 Grade 3 Writing,2016 Grade 3 Math,2019 Grade 3 Math,2016 Grade 6 Reading,2019 Grade 6 Reading,2016 Grade 6 Writing,2019 Grade 6 Writing,2016 Grade 6 Math,2019 Grade 6 Math
Toronto DSB,Pub Dist Sch Brd (E/F),Palmerston Avenue Junior Public School,Public,Not applicable,Elementary,English,JK-6,Toronto,M6G2R4,430.0,43.66904,-79.4153,0.0,22.0,43.0,0.0,43.0,366.0,333.0,430.0,276.0,383.0,321.0,228.0,379.0,421.0,354.0,421.0,314.0,305.0
Toronto DSB,Pub Dist Sch Brd (E/F),Pape Avenue Junior Public School,Public,Not applicable,Elementary,English,JK-6,Toronto,M4K1B9,390.0,43.67045,-79.342,78.0,20.0,39.0,0.0,78.0,273.0,374.0,363.0,381.0,328.0,347.0,281.0,389.0,370.0,378.0,382.0,308.0,308.0
Toronto DSB,Pub Dist Sch Brd (E/F),Park Lane Public School,Public,Not applicable,Elementary,English,JK-8,North York,M3C2N2,65.0,43.72892,-79.3668,32.0,6.0,65.0,0.0,26.0,32.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Toronto DSB,Pub Dist Sch Brd (E/F),Park Lawn Junior and Middle School,Public,Not applicable,Elementary,English,JK-8,Etobicoke,M8Y4B6,530.0,43.6377,-79.4964,138.0,58.0,90.0,5.0,111.0,398.0,479.0,450.0,474.0,408.0,442.0,398.0,474.0,498.0,482.0,472.0,314.0,254.0
Toronto DSB,Pub Dist Sch Brd (E/F),Parkdale Junior and Senior Public School,Public,Not applicable,Elementary,English,JK-8,Toronto,M6K3L2,520.0,43.64339,-79.4371,218.0,62.0,88.0,0.0,203.0,208.0,252.0,328.0,283.0,328.0,166.0,198.0,327.0,255.0,291.0,224.0,91.0,88.0
Toronto DSB,Pub Dist Sch Brd (E/F),Parkfield Junior School,Public,Not applicable,Elementary,English,JK-5,Etobicoke,M9R3T9,300.0,43.68221,-79.5699,120.0,75.0,45.0,0.0,120.0,120.0,233.0,210.0,219.0,204.0,194.0,138.0,N/A,N/A,N/A,N/A,N/A,N/A
Toronto DSB,Pub Dist Sch Brd (E/F),Parkside Elementary School,Public,Not applicable,Elementary,English,JK-5,East York,M4C4K7,175.0,43.69935,-79.3164,44.0,18.0,35.0,0.0,44.0,105.0,105.0,154.0,101.0,142.0,89.0,108.0,N/A,N/A,N/A,N/A,N/A,N/A
Toronto DSB,Pub Dist Sch Brd (E/F),Pauline Johnson Junior Public School,Public,Not applicable,Elementary,English,JK-6,Scarborough,M1T2K2,310.0,43.78488,-79.3035,170.0,31.0,31.0,0.0,124.0,108.0,207.0,236.0,213.0,260.0,155.0,174.0,225.0,232.0,213.0,245.0,129.0,133.0
Toronto DSB,Pub Dist Sch Brd (E/F),Pauline Junior Public School,Public,Not applicable,Elementary,English,JK-6,Toronto,M6H3M8,265.0,43.66258,-79.4392,146.0,26.0,53.0,0.0,66.0,93.0,208.0,220.0,220.0,244.0,176.0,188.0,224.0,204.0,211.0,215.0,126.0,111.0
Toronto DSB,Pub Dist Sch Brd (E/F),Pelmo Park Public School,Public,Not applicable,Elementary,English,JK-5,North York,M9N2M1,280.0,43.71205,-79.5181,56.0,28.0,56.0,0.0,126.0,56.0,152.0,190.0,137.0,182.0,113.0,143.0,N/A,N/A,N/A,N/A,N/A,N/A
Toronto DSB,Pub Dist Sch Brd (E/F),Percy Williams Junior Public School,Public,Not applicable,Elementary,English,JK-6,Toronto,M1V1P6,340.0,43.81266,-79.2657,255.0,34.0,17.0,0.0,85.0,102.0,291.0,320.0,289.0,306.0,245.0,255.0,330.0,330.0,308.0,320.0,234.0,241.0
Toronto DSB,Pub Dist Sch Brd (E/F),Perth Avenue Junior Public School,Public,Not applicable,Elementary,English,JK-6,Toronto,M6P3P8,420.0,43.66282,-79.4524,84.0,0.0,42.0,0.0,105.0,189.0,283.0,294.0,240.0,218.0,217.0,223.0,420.0,315.0,420.0,315.0,239.0,105.0
Toronto DSB,Pub Dist Sch Brd (E/F),Pierre Laporte Middle School,Public,Not applicable,Elementary,English,6-8,North York,M3M1H5,405.0,43.72507,-79.4921,202.0,81.0,81.0,81.0,142.0,122.0,N/A,N/A,N/A,N/A,N/A,N/A,286.0,300.0,319.0,332.0,167.0,182.0
Toronto DSB,Pub Dist Sch Brd (E/F),Pineway Public School,Public,Not applicable,Elementary,English,JK-6,North York,M2H1A8,140.0,43.79646,-79.3747,56.0,14.0,28.0,0.0,56.0,49.0,139.0,78.0,141.0,62.0,119.0,43.0,N/A,N/A,N/A,N/A,N/A,N/A
Toronto DSB,Pub Dist Sch Brd (E/F),Pleasant Public School,Public,Not applicable,Elementary,English,JK-6,North York,M2R2R1,405.0,43.79008,-79.4341,304.0,81.0,40.0,0.0,122.0,243.0,313.0,332.0,306.0,300.0,258.0,279.0,342.0,356.0,311.0,364.0,221.0,223.0
Toronto DSB,Pub Dist Sch Brd (E/F),Pleasant View Middle School,Public,Junior High School,Elementary,English,6-8,North York,M2J3Y8,345.0,43.78748,-79.3339,207.0,86.0,34.0,0.0,86.0,224.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,307.0,N/A,307.0,N/A,266.0
Toronto DSB,Pub Dist Sch Brd (E/F),Poplar Road Junior Public School,Public,Not applicable,Elementary,English,JK-6,Scarborough,M1E1S4,225.0,43.75373,-79.1872,45.0,0.0,34.0,0.0,22.0,112.0,173.0,142.0,178.0,166.0,137.0,133.0,211.0,198.0,181.0,205.0,117.0,148.0
Toronto DSB,Pub Dist Sch Brd (E/F),Port Royal Public School,Public,Not applicable,Elementary,English,JK-8,Scarborough,M1V4R1,420.0,43.82463,-79.29,294.0,63.0,21.0,0.0,84.0,84.0,378.0,344.0,330.0,353.0,377.0,328.0,366.0,311.0,395.0,328.0,311.0,218.0
Toronto DSB,Pub Dist Sch Brd (E/F),Portage Trail Community School,Public,Not applicable,Elementary,English,JK-8,North York,M6M5H6,610.0,43.69276,-79.5098,177.0,73.0,140.0,0.0,220.0,159.0,395.0,458.0,392.0,372.0,281.0,323.0,389.0,366.0,396.0,360.0,74.0,67.0
Toronto DSB,Pub Dist Sch Brd (E/F),Presteign Heights Elementary School,Public,Not applicable,Elementary,English,JK-5,Toronto,M4B1M3,210.0,43.70554,-79.3172,52.0,0.0,21.0,0.0,32.0,158.0,162.0,178.0,144.0,187.0,129.0,147.0,N/A,N/A,N/A,N/A,N/A,N/A
Toronto DSB,Pub Dist Sch Brd (E/F),Princess Margaret Junior School,Public,Not applicable,Elementary,English,JK-5,Etobicoke,M9B5Y7,350.0,43.67118,-79.5591,122.0,35.0,52.0,0.0,52.0,210.0,297.0,350.0,292.0,350.0,261.0,308.0,N/A,N/A,N/A,N/A,N/A,N/A
Toronto DSB,Pub Dist Sch Brd (E/F),Queen Alexandra Middle School,Public,Not applicable,Elementary,English,6-8,Toronto,M4M2G3,345.0,43.66153,-79.3499,138.0,0.0,86.0,0.0,104.0,207.0,N/A,N/A,N/A,N/A,N/A,N/A,247.0,269.0,246.0,283.0,132.0,148.0
Toronto DSB,Pub Dist Sch Brd (E/F),Queen Victoria Junior Public School,Public,Not applicable,Elementary,English,JK-8,Toronto,M6K2V3,785.0,43.63657,-79.4351,392.0,94.0,133.0,149.0,275.0,290.0,490.0,510.0,495.0,495.0,310.0,267.0,591.0,597.0,593.0,581.0,301.0,298.0
Toronto DSB,Pub Dist Sch Brd (E/F),Quest Alternative School Senior,Public,Not applicable,Elementary,English,7-8,Toronto,M4K1E5,65.0,43.67045,-79.3521,6.0,0.0,6.0,0.0,13.0,52.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Toronto DSB,Pub Dist Sch Brd (E/F),R H McGregor Elementary School,Public,Not applicable,Elementary,English,JK-5,East York,M4J2G9,745.0,43.68999,-79.3271,67.0,7.0,89.0,0.0,74.0,566.0,527.0,522.0,551.0,507.0,483.0,425.0,N/A,N/A,N/A,N/A,N/A,N/A
Toronto DSB,Pub Dist Sch Brd (E/F),R J Lang Elementary and Middle School,Public,Not applicable,Elementary,English,JK-8,North York,M2M1E3,465.0,43.78348,-79.4265,279.0,140.0,93.0,0.0,163.0,279.0,292.0,339.0,282.0,288.0,264.0,288.0,271.0,260.0,302.0,293.0,170.0,153.0
Toronto DSB,Pub Dist Sch Brd (E/F),Ranchdale Public School,Public,Not applicable,Elementary,English,JK-5,North York,M3A2M3,230.0,43.75245,-79.3233,104.0,34.0,46.0,0.0,92.0,127.0,139.0,175.0,138.0,166.0,91.0,94.0,N/A,N/A,N/A,N/A,N/A,N/A
Toronto DSB,Pub Dist Sch Brd (E/F),Rawlinson Community School,Public,Not applicable,Elementary,English,JK-8,York,M6E3C7,715.0,43.68382,-79.4399,122.0,29.0,93.0,7.0,143.0,358.0,438.0,429.0,243.0,214.0,413.0,450.0,525.0,551.0,497.0,522.0,241.0,243.0
Toronto DSB,Pub Dist Sch Brd (E/F),Regal Road Junior Public School,Public,Not applicable,Elementary,English,JK-6,Toronto,M6H2J6,580.0,43.67377,-79.4401,122.0,23.0,52.0,0.0,99.0,284.0,327.0,406.0,344.0,365.0,349.0,377.0,528.0,470.0,532.0,452.0,293.0,249.0
Toronto DSB,Pub Dist Sch Brd (E/F),Regent Heights Public School,Public,Not applicable,Elementary,English,JK-8,Scarborough,M1L3H1,555.0,43.70707,-79.2892,422.0,122.0,50.0,0.0,250.0,311.0,467.0,472.0,463.0,472.0,381.0,366.0,491.0,422.0,484.0,450.0,355.0,316.0
Toronto DSB,Pub Dist Sch Brd (E/F),Rene Gordon Health and Wellness Academy,Public,Not applicable,Elementary,English,JK-5,North York,M3A3L6,265.0,43.76192,-79.3401,132.0,53.0,40.0,0.0,106.0,132.0,159.0,178.0,155.0,178.0,118.0,138.0,N/A,N/A,N/A,N/A,N/A,N/A
Toronto DSB,Pub Dist Sch Brd (E/F),Rippleton Public School,Public,Not applicable,Elementary,English,JK-5,North York,M3B1H4,280.0,43.7409,-79.3601,112.0,14.0,28.0,0.0,56.0,196.0,256.0,230.0,256.0,230.0,257.0,244.0,N/A,N/A,N/A,N/A,N/A,N/A
Toronto DSB,Pub Dist Sch Brd (E/F),Rivercrest Junior School,Public,Not applicable,Elementary,English,JK-5,Toronto,M9W4C9,225.0,43.72971,-79.5695,68.0,22.0,56.0,0.0,45.0,90.0,182.0,169.0,119.0,112.0,88.0,72.0,N/A,N/A,N/A,N/A,N/A,N/A
Toronto DSB,Pub Dist Sch Brd (E/F),Robert Service Senior Public School,Public,Not applicable,Elementary,English,7-8,Scarborough,M1K1J2,165.0,43.72902,-79.2512,91.0,16.0,41.0,0.0,66.0,74.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Toronto DSB,Pub Dist Sch Brd (E/F),Rockcliffe Middle School,Public,Not applicable,Elementary,English,6-8,Toronto,M6N4R8,305.0,43.67421,-79.4893,107.0,15.0,76.0,0.0,107.0,61.0,N/A,N/A,N/A,N/A,N/A,N/A,255.0,189.0,259.0,192.0,77.0,76.0
Toronto DSB,Pub Dist Sch Brd (E/F),Rockford Public School,Public,Not applicable,Elementary,English,JK-6,North York,M2R3A7,725.0,43.78611,-79.4525,450.0,167.0,72.0,0.0,232.0,399.0,539.0,507.0,514.0,493.0,427.0,406.0,461.0,558.0,541.0,638.0,282.0,341.0
Toronto DSB,Pub Dist Sch Brd (E/F),Roden Public School,Public,Not applicable,Elementary,English,JK-8,Toronto,M4L2Y1,455.0,43.67387,-79.3231,114.0,23.0,91.0,0.0,91.0,228.0,258.0,359.0,226.0,291.0,212.0,282.0,360.0,328.0,349.0,314.0,192.0,200.0
Toronto DSB,Pub Dist Sch Brd (E/F),Rolph Road Elementary School,Public,Not applicable,Elementary,English,JK-6,East York,M4G3M5,360.0,43.69982,-79.366,18.0,18.0,36.0,0.0,18.0,342.0,321.0,302.0,271.0,295.0,266.0,274.0,336.0,346.0,330.0,346.0,244.0,281.0
Toronto DSB,Pub Dist Sch Brd (E/F),Rose Avenue Junior Public School,Public,Not applicable,Elementary,English,JK-6,Toronto,M4X1N4,715.0,43.67021,-79.3727,601.0,214.0,86.0,0.0,365.0,379.0,560.0,493.0,524.0,472.0,371.0,286.0,533.0,522.0,506.0,536.0,296.0,329.0
Toronto DSB,Pub Dist Sch Brd (E/F),Rosedale Junior Public School,Public,Not applicable,Elementary,English,JK-6,Toronto,M4W1R1,250.0,43.67765,-79.3817,50.0,38.0,25.0,0.0,38.0,188.0,250.0,250.0,242.0,242.0,249.0,222.0,238.0,240.0,238.0,250.0,188.0,240.0
Toronto DSB,Pub Dist Sch Brd (E/F),Roselands Junior Public School,Public,Not applicable,Elementary,English,JK-6,York,M6N4E2,320.0,43.68122,-79.4991,112.0,0.0,32.0,0.0,96.0,64.0,240.0,262.0,254.0,272.0,193.0,170.0,243.0,243.0,234.0,250.0,92.0,86.0
Toronto DSB,Pub Dist Sch Brd (E/F),Rosethorn Junior School,Public,Not applicable,Elementary,English,JK-5,Etobicoke,M9A2J1,420.0,43.66005,-79.5395,63.0,0.0,21.0,0.0,21.0,336.0,376.0,399.0,368.0,420.0,375.0,382.0,N/A,N/A,N/A,N/A,N/A,N/A
Toronto DSB,Pub Dist Sch Brd (E/F),Rouge Valley Public School,Public,Not applicable,Elementary,English,JK-8,Scarborough,M1B4X3,230.0,43.7994,-79.151,58.0,23.0,23.0,0.0,46.0,104.0,198.0,200.0,208.0,200.0,151.0,140.0,178.0,205.0,206.0,214.0,87.0,74.0
Toronto DSB,Pub Dist Sch Brd (E/F),Roywood Public School,Public,Not applicable,Elementary,English,JK-5,North York,M3A2C7,175.0,43.76472,-79.3218,105.0,26.0,44.0,0.0,61.0,96.0,120.0,124.0,117.0,130.0,92.0,103.0,N/A,N/A,N/A,N/A,N/A,N/A
Toronto DSB,Pub Dist Sch Brd (E/F),Runnymede Junior and Senior Public School,Public,Not applicable,Elementary,English,JK-8,Toronto,M6S2Y7,980.0,43.65592,-79.4775,98.0,29.0,88.0,10.0,39.0,862.0,960.0,941.0,932.0,941.0,887.0,843.0,949.0,892.0,927.0,862.0,722.0,657.0
Toronto DSB,Pub Dist Sch Brd (E/F),Ryerson Community School Junior Senior,Public,Not applicable,Elementary,English,JK-8,Toronto,M5T1E4,500.0,43.65121,-79.4026,245.0,125.0,60.0,0.0,160.0,205.0,297.0,270.0,347.0,260.0,256.0,210.0,408.0,375.0,435.0,405.0,276.0,235.0
Toronto DSB,Pub Dist Sch Brd (E/F),Samuel Hearne Public School,Public,Not applicable,Elementary,English,5-8,Scarborough,M1L4N7,370.0,43.69488,-79.2836,296.0,74.0,56.0,0.0,185.0,204.0,N/A,N/A,N/A,N/A,N/A,N/A,285.0,285.0,294.0,303.0,178.0,185.0
Toronto DSB,Pub Dist Sch Brd (E/F),Scarborough Village Public School,Public,Not applicable,Elementary,English,JK-8,Scarborough,M1J3P2,220.0,43.74407,-79.2221,110.0,22.0,88.0,0.0,99.0,88.0,131.0,117.0,122.0,143.0,60.0,53.0,124.0,161.0,138.0,178.0,56.0,59.0
Toronto DSB,Pub Dist Sch Brd (E/F),Second Street Junior Middle School,Public,Not applicable,Elementary,English,JK-8,Etobicoke,M8V2X4,485.0,43.60429,-79.5,121.0,48.0,97.0,0.0,146.0,267.0,423.0,364.0,485.0,364.0,337.0,175.0,393.0,393.0,417.0,417.0,199.0,209.0
Toronto DSB,Pub Dist Sch Brd (E/F),Secord Elementary School,Public,Not applicable,Elementary,English,JK-5,East York,M4C4Y9,680.0,43.69206,-79.3016,340.0,136.0,102.0,0.0,286.0,381.0,424.0,462.0,395.0,442.0,324.0,340.0,N/A,N/A,N/A,N/A,N/A,N/A
Toronto DSB,Pub Dist Sch Brd (E/F),Selwyn Elementary School,Public,Not applicable,Elementary,English,JK-5,East York,M4B3J9,240.0,43.70881,-79.3064,72.0,12.0,24.0,48.0,48.0,132.0,223.0,230.0,208.0,223.0,169.0,214.0,N/A,N/A,N/A,N/A,N/A,N/A
Toronto DSB,Pub Dist Sch Brd (E/F),Seneca Hill Public School,Public,Not applicable,Elementary,English,JK-6,North York,M2J2W6,305.0,43.79093,-79.3502,183.0,30.0,0.0,61.0,61.0,259.0,305.0,290.0,305.0,296.0,305.0,262.0,N/A,N/A,N/A,N/A,N/A,N/A
Toronto DSB,Pub Dist Sch Brd (E/F),Seneca School,Public,Not applicable,Elementary,English,JK-8,Etobicoke,M9C3T3,75.0,43.65093,-79.5825,30.0,8.0,75.0,0.0,22.0,22.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Toronto DSB,Pub Dist Sch Brd (E/F),Seventh Street Junior School,Public,Not applicable,Elementary,English,JK-5,Etobicoke,M8V3B5,210.0,43.5997,-79.504,21.0,21.0,32.0,0.0,42.0,126.0,185.0,181.0,180.0,193.0,168.0,151.0,N/A,N/A,N/A,N/A,N/A,N/A
Toronto DSB,Pub Dist Sch Brd (E/F),Shaughnessy Public School,Public,Not applicable,Elementary,English,JK-8,North York,M2J1H5,220.0,43.77026,-79.3515,110.0,22.0,44.0,0.0,55.0,154.0,173.0,194.0,170.0,180.0,160.0,163.0,N/A,167.0,N/A,189.0,N/A,136.0
Toronto DSB,Pub Dist Sch Brd (E/F),Sheppard Public School,Public,Not applicable,Elementary,English,JK-5,North York,M3M2W9,185.0,43.74542,-79.4883,65.0,18.0,56.0,0.0,56.0,74.0,106.0,124.0,110.0,124.0,31.0,28.0,N/A,N/A,N/A,N/A,N/A,N/A
Toronto DSB,Pub Dist Sch Brd (E/F),Shirley Street Junior Public School,Public,Not applicable,Elementary,English,JK-6,Toronto,M6K1S9,175.0,43.64852,-79.4367,18.0,0.0,18.0,0.0,35.0,88.0,159.0,154.0,139.0,124.0,120.0,138.0,161.0,175.0,161.0,175.0,113.0,124.0
Toronto DSB,Pub Dist Sch Brd (E/F),Shoreham Public School,Public,Not applicable,Elementary,English,JK-5,North York,M3N2S6,250.0,43.76879,-79.5174,112.0,12.0,50.0,0.0,150.0,38.0,166.0,178.0,150.0,105.0,84.0,65.0,N/A,N/A,N/A,N/A,N/A,N/A
Toronto DSB,Pub Dist Sch Brd (E/F),Silver Springs Public School,Public,Not applicable,Elementary,English,JK-8,Scarborough,M1V1S4,380.0,43.80442,-79.3024,266.0,57.0,57.0,0.0,152.0,152.0,285.0,274.0,333.0,293.0,266.0,213.0,323.0,281.0,323.0,281.0,252.0,217.0
Toronto DSB,Pub Dist Sch Brd (E/F),Silverthorn Community School,Public,Not applicable,Elementary,English,JK-8,Toronto,M6M3P1,305.0,43.68724,-79.4694,107.0,0.0,61.0,0.0,92.0,92.0,227.0,259.0,262.0,259.0,201.0,229.0,262.0,262.0,254.0,262.0,151.0,110.0
Toronto DSB,Pub Dist Sch Brd (E/F),Sir Adam Beck Junior School,Public,Not applicable,Elementary,English,JK-5,Etobicoke,M8W2C2,410.0,43.60176,-79.5483,62.0,0.0,20.0,0.0,41.0,205.0,340.0,279.0,340.0,279.0,329.0,283.0,N/A,N/A,N/A,N/A,N/A,N/A
Toronto DSB,Pub Dist Sch Brd (E/F),Sir Alexander Mackenzie Senior Public School,Public,Not applicable,Elementary,English,7-8,Scarborough,M1S2E2,400.0,43.78943,-79.2731,260.0,20.0,60.0,0.0,100.0,180.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Toronto DSB,Pub Dist Sch Brd (E/F),Sir Ernest MacMillan Senior Public School,Public,Not applicable,Elementary,English,7-8,Scarborough,M1W2Y2,375.0,43.80656,-79.3287,262.0,19.0,56.0,0.0,131.0,169.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Toronto DSB,Pub Dist Sch Brd (E/F),Sir Samuel B Steele Junior Public School,Public,Not applicable,Elementary,English,JK-6,Scarborough,M1W2Y2,375.0,43.80714,-79.3272,281.0,75.0,38.0,0.0,94.0,150.0,270.0,308.0,253.0,296.0,257.0,308.0,331.0,338.0,329.0,349.0,285.0,285.0
Toronto DSB,Pub Dist Sch Brd (E/F),Sloane Public School,Public,Not applicable,Elementary,English,JK-5,North York,M4A2B1,300.0,43.73121,-79.3103,105.0,45.0,30.0,0.0,90.0,150.0,197.0,201.0,161.0,171.0,158.0,171.0,N/A,N/A,N/A,N/A,N/A,N/A
Toronto DSB,Pub Dist Sch Brd (E/F),Smithfield Middle School,Public,Not applicable,Elementary,English,6-8,Etobicoke,M9V2E3,635.0,43.74973,-79.5956,387.0,51.0,165.0,6.0,210.0,222.0,N/A,N/A,N/A,N/A,N/A,N/A,486.0,476.0,504.0,514.0,265.0,241.0
Toronto DSB,Pub Dist Sch Brd (E/F),Spectrum Alternative Senior School,Public,Not applicable,Elementary,English,7-8,York,M6C2R1,60.0,43.69939,-79.395,6.0,0.0,6.0,6.0,6.0,42.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Toronto DSB,Pub Dist Sch Brd (E/F),Sprucecourt Junior Public School,Public,Not applicable,Elementary,English,JK-8,Toronto,M5A2J1,320.0,43.66448,-79.3638,192.0,16.0,64.0,0.0,160.0,160.0,267.0,259.0,272.0,234.0,248.0,198.0,251.0,291.0,275.0,278.0,154.0,182.0
Toronto DSB,Pub Dist Sch Brd (E/F),St Andrew's Middle School,Public,Junior High School,Elementary,English,6-8,North York,M2P1X7,405.0,43.75159,-79.3903,142.0,40.0,40.0,122.0,81.0,344.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,373.0,N/A,389.0,N/A,271.0
Toronto DSB,Pub Dist Sch Brd (E/F),St Andrews Public School,Public,Not applicable,Elementary,English,JK-8,Scarborough,M1P3Z1,365.0,43.76664,-79.2548,201.0,36.0,18.0,0.0,91.0,182.0,320.0,310.0,315.0,321.0,270.0,310.0,308.0,277.0,324.0,314.0,202.0,190.0
Toronto DSB,Pub Dist Sch Brd (E/F),St George's Junior School,Public,Not applicable,Elementary,English,JK-5,Etobicoke,M9A2P7,190.0,43.67259,-79.5417,19.0,10.0,19.0,0.0,19.0,171.0,158.0,180.0,157.0,173.0,143.0,163.0,N/A,N/A,N/A,N/A,N/A,N/A
Toronto DSB,Pub Dist Sch Brd (E/F),St Margaret's Public School,Public,Not applicable,Elementary,English,JK-8,Scarborough,M1E1X5,295.0,43.76787,-79.1958,133.0,30.0,88.0,0.0,162.0,59.0,187.0,224.0,182.0,224.0,113.0,103.0,228.0,189.0,208.0,189.0,80.0,68.0
Toronto DSB,Pub Dist Sch Brd (E/F),Stanley Public School,Public,Not applicable,Elementary,English,JK-5,North York,M3N1C2,315.0,43.7416,-79.5176,158.0,0.0,32.0,32.0,94.0,47.0,240.0,214.0,266.0,205.0,146.0,101.0,N/A,N/A,N/A,N/A,N/A,N/A
Toronto DSB,Pub Dist Sch Brd (E/F),Steelesview Public School,Public,Not applicable,Elementary,English,JK-5,North York,M2M2Y1,290.0,43.80266,-79.3856,203.0,58.0,14.0,87.0,72.0,246.0,220.0,209.0,235.0,197.0,215.0,209.0,N/A,N/A,N/A,N/A,N/A,N/A
Toronto DSB,Pub Dist Sch Brd (E/F),Stilecroft Public School,Public,Not applicable,Elementary,English,JK-5,North York,M3J1A7,260.0,43.75105,-79.4932,143.0,26.0,52.0,0.0,78.0,52.0,124.0,114.0,160.0,130.0,110.0,91.0,N/A,N/A,N/A,N/A,N/A,N/A
Toronto DSB,Pub Dist Sch Brd (E/F),Summit Heights Public School,Public,Not applicable,Elementary,English,JK-6,North York,M3H1M1,370.0,43.74131,-79.43,18.0,18.0,0.0,74.0,37.0,296.0,361.0,318.0,347.0,340.0,353.0,300.0,349.0,363.0,352.0,363.0,297.0,303.0
Toronto DSB,Pub Dist Sch Brd (E/F),Sunny View Junior and Senior Public School,Public,Not applicable,Elementary,English,JK-8,Toronto,M4N1A9,85.0,43.71984,-79.3873,34.0,8.0,85.0,0.0,26.0,34.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Toronto DSB,Pub Dist Sch Brd (E/F),Sunnylea Junior School,Public,Not applicable,Elementary,English,JK-5,Etobicoke,M8Y2M2,300.0,43.64244,-79.5069,15.0,15.0,30.0,0.0,0.0,255.0,300.0,294.0,300.0,300.0,285.0,282.0,N/A,N/A,N/A,N/A,N/A,N/A
Toronto DSB,Pub Dist Sch Brd (E/F),Swansea Junior and Senior Junior and Senior Public School,Public,Not applicable,Elementary,English,JK-8,Toronto,M6S3J9,935.0,43.64345,-79.4771,187.0,84.0,75.0,9.0,150.0,757.0,834.0,851.0,784.0,870.0,813.0,748.0,907.0,898.0,881.0,907.0,684.0,636.0
Toronto DSB,Pub Dist Sch Brd (E/F),Tam O'Shanter Junior Public School,Public,Not applicable,Elementary,English,JK-6,Scarborough,M1T2V3,355.0,43.78495,-79.2975,266.0,124.0,36.0,0.0,142.0,213.0,283.0,238.0,271.0,263.0,248.0,213.0,256.0,305.0,272.0,305.0,179.0,188.0
Toronto DSB,Pub Dist Sch Brd (E/F),Taylor Creek Public School,Public,Not applicable,Elementary,English,JK-8,Scarborough,M1L3Z3,415.0,43.70003,-79.2773,187.0,21.0,83.0,0.0,208.0,124.0,257.0,311.0,266.0,324.0,168.0,183.0,291.0,253.0,261.0,253.0,141.0,133.0
Toronto DSB,Pub Dist Sch Brd (E/F),Tecumseh Senior Public School,Public,Not applicable,Elementary,English,7-8,Scarborough,M1G1H7,260.0,43.7629,-79.2167,156.0,13.0,52.0,0.0,117.0,78.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Toronto DSB,Pub Dist Sch Brd (E/F),Terraview-Willowfield Public School,Public,Not applicable,Elementary,English,JK-8,Scarborough,M1R4K1,290.0,43.76378,-79.3086,130.0,29.0,44.0,0.0,72.0,145.0,207.0,232.0,221.0,223.0,237.0,232.0,185.0,133.0,181.0,165.0,100.0,75.0
Toronto DSB,Pub Dist Sch Brd (E/F),Terry Fox Public School,Public,Not applicable,Elementary,English,JK-8,Scarborough,M1W3M9,425.0,43.81589,-79.3187,340.0,64.0,42.0,0.0,128.0,212.0,340.0,357.0,336.0,302.0,359.0,323.0,376.0,327.0,383.0,391.0,343.0,353.0
Toronto DSB,Pub Dist Sch Brd (E/F),The Elms Junior Middle School,Public,Not applicable,Elementary,English,JK-8,Etobicoke,M9W2H8,380.0,43.72222,-79.5521,95.0,38.0,76.0,0.0,152.0,114.0,151.0,156.0,156.0,133.0,106.0,110.0,211.0,228.0,202.0,232.0,86.0,99.0
Toronto DSB,Pub Dist Sch Brd (E/F),The Grove Community School,Public,Not applicable,Elementary,English,JK-6,Toronto,M6J3L2,130.0,43.64579,-79.4284,0.0,0.0,13.0,0.0,26.0,84.0,N/A,77.0,N/A,77.0,N/A,53.0,112.0,103.0,110.0,92.0,80.0,83.0
Toronto DSB,Pub Dist Sch Brd (E/F),The Waterfront School,Public,Not applicable,Elementary,English,JK-8,Toronto,M5V3G3,235.0,43.63586,-79.3971,82.0,35.0,35.0,0.0,70.0,141.0,164.0,207.0,167.0,169.0,154.0,169.0,198.0,190.0,212.0,176.0,105.0,118.0
